card_id,name,set_code,supertype,subtypes,types,rarity,hp,retreat_count,is_basic,is_stage1,is_stage2,flavor_text,num_attacks,max_damage,min_cost,max_cost,avg_dpe,has_ability,num_abilities,txt_draw,txt_search,txt_heal,txt_status,txt_accel,txt_discard,txt_coin,txt_counter,txt_switch,txt_prevent,attack_text
base4-33,Arcanine,base4,Pokémon,Stage 1,Fire,Uncommon,100.0,3,0,1,0,"A Pokémon that has been long admired for its beauty. It runs gracefully, as if on wings.",2,80,3,4,18.333333333333336,0,0,0,0,0,0,0,1,0,0,0,0,Discard 1 Fire Energy card attached to Arcanine in order to use this attack. Arcanine does 30 damage to itself. 
base4-34,Butterfree,base4,Pokémon,Stage 2,Grass,Uncommon,70.0,0,0,0,1,"In battle, it flaps its wings at high speed to release highly toxic dust into the air.",2,40,2,4,10.0,0,0,0,0,0,0,0,0,0,1,1,0,"If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon.) Remove a number of damage counters from Butterfree equal to half the damage done to the Defending Pokémon (after applying Weakness and Resistance) (rounded up to the nearest 10). If Butterfree has fewer damage counters than that, remove all of them. "
base4-35,Charmeleon,base4,Pokémon,Stage 1,Fire,Uncommon,80.0,1,0,1,0,"When it swings its burning tail, it raises the temperature to unbearably high levels.",2,50,3,3,13.333333333333334,0,0,0,0,0,0,0,1,0,0,0,0, Discard 1 Fire Energy card attached to Charmeleon in order to use this attack. 
base4-36,Dewgong,base4,Pokémon,Stage 1,Water,Uncommon,80.0,3,0,1,0,Stores thermal energy in its body. Swims at a steady 8 knots even in intensely cold waters.,2,50,3,4,12.083333333333334,0,0,0,0,0,1,0,0,1,0,0,0," Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
base4-37,Dodrio,base4,Pokémon,Stage 1,Colorless,Uncommon,70.0,0,0,1,0,"Uses its three brains to execute complex plans. While two heads sleep, one head stays awake.",1,10,3,3,3.3333333333333335,1,1,0,0,0,0,0,0,0,1,0,0,"Does 10 damage plus 10 more damage for each damage counter on Dodrio. As long as Dodrio is Benched, pay Colorless less to retreat your Active Pokémon. Retreat Aid"
base4-38,Dratini,base4,Pokémon,Basic,Colorless,Uncommon,40.0,1,1,0,0,"Long considered a mythical Pokémon until recently, when a small colony was found living underwater.",1,10,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base4-39,Exeggutor,base4,Pokémon,Stage 1,Grass,Uncommon,80.0,3,0,1,0,"Legend has it that on rare occasions, one of its heads will drop off and continue on as an Exeggcute.",2,20,1,1,10.0,0,0,0,0,0,0,0,0,0,0,1,0,Switch Exeggutor with 1 of your Benched Pokémon. Flip a number of coins equal to the number of Energy attached to Exeggutor. This attack does 20 damage times the number of heads. 
base4-40,Farfetch'd,base4,Pokémon,Basic,Colorless,Uncommon,50.0,1,1,0,0,The sprig of green onions it holds is its weapon. This sprig is used much like a metal sword.,2,30,1,3,20.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If tails, this attack does nothing. Either way, you can't use this attack again as long as Farfetch'd stays in play (even putting Farfetch'd on the Bench won't let you use it again).  "
base4-41,Fearow,base4,Pokémon,Stage 1,Colorless,Uncommon,70.0,0,0,1,0,"With its huge and magnificent wings, it can keep aloft without ever having to land for rest.",2,40,3,4,8.333333333333334,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, during your opponent's next turn, prevent all effects of attacks, including damage, done to Fearow.  "
base4-42,Growlithe,base4,Pokémon,Basic,Fire,Uncommon,60.0,1,1,0,0,Very protective of its territory. It will bark and bite to repel intruders from its space.,1,20,2,2,10.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base4-43,Haunter,base4,Pokémon,Stage 1,Psychic,Uncommon,60.0,1,0,1,0,"Because of its ability to slip through block walls, it is said to be from another dimension.",2,50,1,2,12.5,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Asleep. You can't use this attack unless the Defending Pokémon is Asleep. 
base4-44,Ivysaur,base4,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,"When the bulb on its back grows large, the Pokémon seems to lose the ability to stand on its hind legs.",2,30,3,3,8.333333333333334,0,0,0,0,0,1,0,0,0,0,0,0, The Defending Pokémon is now Poisoned. 
base4-45,Jynx,base4,Pokémon,Basic,Psychic,Uncommon,70.0,2,1,0,0,"Merely by meditating, the Pokémon launches a powerful psychic energy attack.",2,20,1,3,8.333333333333334,0,0,0,0,0,0,0,0,0,1,0,0,Flip 2 coins. This attack does 10 damage times the number of heads. Does 20 damage plus 10 more damage for each damage counter on the Defending Pokémon. 
base4-46,Kadabra,base4,Pokémon,Stage 1,Psychic,Uncommon,60.0,3,0,1,0,It emits special alpha waves from its body that induce headaches even to those just nearby.,2,50,2,3,8.333333333333334,0,0,0,0,1,0,0,1,0,1,0,0,Discard 1 Psychic Energy card attached to Kadabra in order to use this attack. Remove all damage counters from Kadabra.  
base4-47,Kakuna,base4,Pokémon,Stage 1,Grass,Uncommon,80.0,2,0,1,0,"Almost incapable of moving, this Pokémon can only harden its shell to protect itself from predators.",2,20,2,2,5.0,0,0,0,0,0,1,0,0,1,0,0,1,"Flip a coin. If heads, prevent all damage done to Kakuna during your opponent's next turn. (Any other effects of attacks still happen.) Flip a coin. If heads, the Defending Pokémon is now Poisoned. "
base4-48,Lickitung,base4,Pokémon,Basic,Colorless,Uncommon,90.0,3,1,0,0,Its tongue can be extended like a chameleon's. It leaves a stinging sensation when it licks enemies.,2,10,1,2,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. Flip a coin. If heads, the Defending Pokémon is now Confused. "
base4-49,Machoke,base4,Pokémon,Stage 1,Fighting,Uncommon,80.0,3,0,1,0,Its muscular body is so powerful that it must wear a power-save belt to help regulate its motions.,2,60,3,4,15.833333333333334,0,0,0,0,0,0,0,0,0,1,0,0,Does 50 damage minus 10 damage for each damage counter on Machoke. Machoke does 20 damage to itself. 
base4-50,Magikarp,base4,Pokémon,Basic,Water,Uncommon,30.0,1,1,0,0,"In the distant past, it was stronger than its horribly weak descendants that exist today.",2,10,1,1,10.0,0,0,0,0,0,0,0,0,0,1,0,0, Does 10 damage times the number of damage counters on Magikarp. 
base4-51,Magmar,base4,Pokémon,Basic,Fire,Uncommon,50.0,2,1,0,0,Its body always burns with an orange glow that enables it to hide perfectly among flames.,2,50,2,3,15.833333333333334,0,0,0,0,0,0,0,1,0,0,0,0, Discard 1 Fire Energy card attached to Magmar in order to use this attack. 
base4-52,Marowak,base4,Pokémon,Stage 1,Fighting,Uncommon,60.0,1,0,1,0,The bone it holds is its key weapon. It throws the bone skillfully like a boomerang to K.O. targets.,2,30,2,3,7.5,0,0,0,1,0,0,0,0,0,0,0,0,Flip 2 coins. This attack does 30 damage times the number of heads. Search your deck for a Fighting Basic Pokémon card and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.) 
base4-53,Nidorina,base4,Pokémon,Stage 1,Grass,Uncommon,70.0,1,0,1,0,The female's horn develops slowly. Prefers physical attacks such as clawing and biting.,2,30,1,3,5.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Confused. Flip 2 coins. This attack does 30 damage times the number of heads. "
base4-54,Nidorino,base4,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,An aggressive Pokémon that is quick to attack. The horn on its head secretes a powerful venom.,2,50,3,4,11.25,0,0,0,0,0,0,0,0,0,0,0,0,Flip 2 coins. This attack does 30 damage times the number of heads.  
base4-55,Parasect,base4,Pokémon,Stage 1,Grass,Uncommon,60.0,1,0,1,0,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places.,2,30,2,3,5.0,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Asleep.  
base4-56,Persian,base4,Pokémon,Stage 1,Colorless,Uncommon,70.0,0,0,1,0,"Although its fur has many admirers, it is tough to raise as a pet because of its fickle meanness.",2,30,2,3,10.0,0,0,0,0,0,0,0,0,0,0,0,1," If the Defending Pokémon attacks Persian during your next turn, any damage done by the attack is reduced by 10 (after applying Weakness and Resistance). (Benching either Pokémon ends this effect.) "
base4-57,Poliwhirl,base4,Pokémon,Stage 1,Water,Uncommon,60.0,1,0,1,0,"Capable of living in or out of water. When out of water, it sweats to keep its body slimy.",2,30,2,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,Choose 1 of the Defending Pokémon's attacks. That Pokémon can't use that attack during your opponent's next turn. Flip 2 coins. This attack does 30 damage times the number of heads. 
base4-58,Raticate,base4,Pokémon,Stage 1,Colorless,Uncommon,60.0,1,0,1,0,It uses its whiskers to maintain its balance. It seems to slow down if they are cut off.,2,20,1,3,10.0,0,0,0,0,0,0,0,0,0,0,0,0, Does damage to the Defending Pokémon equal to half the Defending Pokémon's remaining HP (rounded up to the nearest 10). 
base4-59,Rhydon,base4,Pokémon,Stage 1,Fighting,Uncommon,100.0,3,0,1,0,"Protected by an armor-like hide, it is capable of living in molten lava of 3600 degrees.",2,50,3,4,11.25,0,0,0,0,0,0,0,0,0,0,1,0," Rhydon does 20 damage to itself. If your opponent has any Benched Pokémon, he or she chooses 1 of them and switches it with the Defending Pokémon. (Do the damage before switching the Pokémon. Switch the Pokémon even if Rhydon is knocked out.) "
base4-60,Seaking,base4,Pokémon,Stage 1,Water,Uncommon,70.0,1,0,1,0,"In the autumn spawning season, they can be seen swimming powerfully up rivers and creeks.",2,30,1,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,  
base4-61,Seel,base4,Pokémon,Basic,Water,Uncommon,60.0,1,1,0,0,The protruding horn on its head is very hard. This horn is used for bashing through thick ice.,1,10,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base4-62,Tauros,base4,Pokémon,Basic,Colorless,Uncommon,60.0,2,1,0,0,"When it targets an enemy, it charges furiously while whipping its body with its long tails.",2,20,2,3,8.333333333333334,0,0,0,0,0,1,0,0,1,1,0,0,"Flip a coin. If heads, this attack does 20 damage plus 10 more damage; if tails, this attack does 20 damage. Does 20 damage plus 10 more damage for each damage counter on Tauros. Flip a coin. If tails, Tauros is now Confused (after doing damage). "
base4-63,Wartortle,base4,Pokémon,Stage 1,Water,Uncommon,70.0,1,0,1,0,"Often hides in water to stalk unweary prey. When swimming quickly, it moves its ears to maintain balance.",2,40,2,3,6.666666666666667,0,0,0,0,0,0,0,0,1,0,0,1,"Flip a coin. If heads, prevent all damage done to Wartortle during your opponent's next turn. (Any other effects of attacks still happen.)  "
base4-64,Weepinbell,base4,Pokémon,Stage 1,Grass,Uncommon,70.0,1,0,1,0,"It spits out poisonpowder to immobilize the enemy, and then finishes the enemy with a spray of acid.",2,30,1,2,12.5,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Poisoned.  "
base4-65,Abra,base4,Pokémon,Basic,Psychic,Common,30.0,0,1,0,0,"Using its ability to read minds, it will identify impending danger and teleport to safety.",1,10,1,1,10.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
base4-66,Bellsprout,base4,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,A carnivorous Pokémon that traps and eats bugs. It uses its root feet to soak up needed moisture.,2,10,1,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0, Search your deck for a Basic Pokémon named Bellsprout and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.) 
base4-67,Bulbasaur,base4,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,"A strange seed was planted on its back at birth. Thus, a plant sprouted and now grows with this Pokémon.",1,20,2,2,10.0,0,0,0,0,1,0,0,0,0,1,0,1,"Unless all damage from this attack is prevented, you may remove 1 damage counter from Bulbasaur. "
base4-68,Caterpie,base4,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.,1,10,1,1,10.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
base4-69,Charmander,base4,Pokémon,Basic,Fire,Common,50.0,1,1,0,0,"Obviously prefers hot places. If it gets caught in the rain, steam is said to spout from the tip of its tail.",2,30,1,2,12.5,0,0,0,0,0,0,0,1,0,0,0,0, Discard 1 Fire Energy card attached to Charmander in order to use this attack. 
base4-70,Cubone,base4,Pokémon,Basic,Fighting,Common,40.0,1,1,0,0,"Because it never removes its skull helmet, no one has ever seen this Pokémon's real face.",2,10,1,2,2.5,0,0,0,0,0,0,0,0,0,1,0,1,"If the Defending Pokémon attacks Cubone during your opponent's next turn, any damage done by the attack is reduced by 20 (after applying Weakness and Resistance). (Benching either Pokémon ends this effect.) Does 10 damage plus 10 more damage for each damage counter on Cubone. "
base4-71,Diglett,base4,Pokémon,Basic,Fighting,Common,30.0,0,1,0,0,"Lives about three feet underground, where it feeds on plant roots. It sometimes appears above ground.",2,30,1,2,12.5,0,0,0,0,0,0,0,0,0,0,0,0,  
base4-72,Doduo,base4,Pokémon,Basic,Colorless,Common,50.0,0,1,0,0,A bird that makes up for its poor flying with its fast foot speed. Leaves giant footprints.,1,10,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,Flip 2 coins. This attack does 10 damage times the number of heads. 
base4-73,Drowzee,base4,Pokémon,Basic,Psychic,Common,50.0,1,1,0,0,"Puts enemies to sleep, then eats their dreams. Occasionally gets sick from eating bad dreams.",2,10,1,2,7.5,0,0,0,0,0,1,0,0,1,0,0,0," Flip a coin. If heads, the Defending Pokémon is now Confused. "
base4-74,Exeggcute,base4,Pokémon,Basic,Grass,Common,50.0,1,1,0,0,"Often mistaken for eggs. When disturbed, they quickly gather and attack in swarms.",2,20,1,2,5.0,0,0,0,0,1,1,0,0,0,1,0,1,"The Defending Pokémon is now Asleep. Unless all damage from this attack is prevented, you may remove 1 damage counter from Exeggcute. "
base4-75,Gastly,base4,Pokémon,Basic,Psychic,Common,30.0,0,1,0,0,"Almost invisible, this gaseous Pokémon cloaks the target and puts it to sleep without notice.",2,0,1,2,0.0,0,0,0,0,0,1,0,1,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Asleep. Discard 1 Psychic Energy card attached to Gastly in order to use this attack. If a Pokémon Knocks Out Gastly during your opponent's next turn, Knock Out that Pokémon. "
base4-76,Goldeen,base4,Pokémon,Basic,Water,Common,40.0,0,1,0,0,"Its tail fin billows like an elegant ballroom dress, giving it the nickname ""Water Queen.""",1,10,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base4-77,Jigglypuff,base4,Pokémon,Basic,Colorless,Common,60.0,1,1,0,0,"When its huge eyes light up, it sings a mysteriously soothing melody that lulls its enemies to sleep.",2,20,1,2,5.0,0,0,0,0,0,1,0,0,0,0,0,0,The Defending Pokémon is now Asleep.  
base4-78,Machop,base4,Pokémon,Basic,Fighting,Common,50.0,1,1,0,0,Loves to build its muscles. It trains in all styles of martial arts to become even stronger.,1,20,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0, 
base4-79,Magnemite,base4,Pokémon,Basic,Lightning,Common,40.0,1,1,0,0,Uses anti-gravity to stay suspended. Appears without warning and uses attacks like Thunder Wave.,2,40,1,2,15.0,0,0,0,0,0,1,0,0,1,0,0,0,"Flip a coin. If heads, the Defending Pokémon is now Paralyzed. Does 10 damage to each Pokémon on each player's Bench. (Don't apply Weakness and Resistance for Benched Pokémon.) Magnemite does 40 damage to itself. "
base4-80,Meowth,base4,Pokémon,Basic,Colorless,Common,50.0,1,1,0,0,Adores circular objects. Wanders the streets on a nightly basis to look for dropped loose change.,1,10,2,2,5.0,0,0,1,0,0,0,0,0,1,0,0,0,"Flip a coin. If heads, draw a card. "
base4-81,Metapod,base4,Pokémon,Stage 1,Grass,Common,70.0,2,0,1,0,"It is vulnerable to attack because its shell is soft, exposing its weak and tender body.",2,20,2,2,5.0,0,0,0,0,0,1,0,0,1,0,0,1,"Flip a coin. If heads, prevent all damage done to Metapod during your opponent's next turn. (Any other effects of attacks still happen.) Flip a coin. If heads, the Defending Pokémon is now Paralyzed. "
base4-82,Nidoran ♀,base4,Pokémon,Basic,Grass,Common,60.0,1,1,0,0,"Although small, its venomous barbs make this Pokémon dangerous. The female has smaller horns.",2,10,1,2,5.0,0,0,0,1,0,0,0,0,0,0,0,0,Flip 3 coins. This attack does 10 damage times the number of heads. Search your deck for a Basic Pokémon named Nidoran ♂ or Nidoran ♀ and put it onto your Bench. Shuffle your deck afterward. (You can't use this attack if your Bench is full.) 
base4-83,Nidoran ♂,base4,Pokémon,Basic,Grass,Common,40.0,1,1,0,0,"Stiffens its ears to sense danger. The larger, more powerful of its horns secretes venom.",1,30,1,1,30.0,0,0,0,0,0,0,0,0,1,0,0,0,"Flip a coin. If tails, this attack does nothing. "
